#EXPORTTYPE:                 ,DATA ALL                                                      
#FILE:                       ,PYRO_MDF_30_900_N2_30Kmin_recal_02.ngb-ds3                    
#FORMAT:                     ,NETZSCH5                                                      
#FTYPE:                      ,ANSI                                                          
#IDENTITY:                   ,pyro_30_900_N2_30Kmin_02                                      
#DECIMAL:                    ,POINT                                                         
#SEPARATOR:                  ,COMMA                                                         
#MTYPE:                      ,DSC                                                           
#INSTRUMENT:                 ,NETZSCH STA 449F3                                             
#PROJECT:                    ,pyroboard                                                     
#DATE/TIME:                  ,19.02.2021 18:19:38 (UTC+1)                                   
#CORR. FILE:                 ,Correction for method PYROBOARD_30_900_N2_30Kmin_Recal_cooling
#TEMPCAL:                    ,06-01-2021 09:50                                              
#SENSITIVITY:                ,06-01-2021 10:22                                              
#LABORATORY:                 ,TUPO                                                          
#OPERATOR:                   ,LH                                                            
#REMARK:                     ,                                                              
#SAMPLE:                     ,pyro_30_900_N2_30Kmin_02                                      
#SAMPLE MASS /mg:            ,10.3487                                                       
#MATERIAL:                   ,MDF                                                           
#REFERENCE:                  ,-----                                                         
#REFERENCE MASS /mg:         ,0                                                             
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                             
#SAMPLE CRUCIBLE MASS /mg:   ,132.8318                                                      
#REFERENCE CRUCIBLE MASS /mg:,136.50                                                        
#DSC RANGE /µV:              ,5000                                                          
#TG RANGE /mg:               ,35000                                                         
#TAU-R:                      ,---                                                           
#CORR. CODE:                 ,020                                                           
#EXO:                        ,-1                                                            
#RANGE:                      ,30°C/30.0(K/min)/900°C                                        
#SEGMENT:                    ,S2/4                                                          
#SEG. 2:                     ,30°C/30.0(K/min)/900°C                                        

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),Sensit./(uV/mW)
570.88397,23.03000,-7.515979e-02, 25.03256,50.00000,20.00000,3.62731
571.18500,23.04000,-7.521972e-02, 25.02290,50.00000,20.00000,3.62638
571.48602,23.05000,-7.525934e-02, 25.01962,50.00000,20.00000,3.62545
571.78497,23.06000,-7.521748e-02, 25.00667,50.00000,20.00000,3.62453
572.08600,23.07000,-7.525711e-02, 25.00667,50.00000,20.00000,3.62360
572.38501,23.08000,-7.509312e-02, 24.99478,50.00000,20.00000,3.62268
572.68402,23.09000,-7.496975e-02, 24.98937,50.00000,20.00000,3.62176
572.98499,23.10000,-7.502968e-02, 24.97642,50.00000,20.00000,3.62083
573.28497,23.11000,-7.504884e-02, 24.97101,50.00000,20.00000,3.61990
573.58502,23.12000,-7.492541e-02, 24.96019,50.00000,20.00000,3.61898
573.88599,23.13000,-7.492422e-02, 24.95478,50.00000,20.00000,3.61805
574.18597,23.14000,-7.475992e-02, 24.95159,50.00000,20.00000,3.61713
574.48401,23.15000,-7.461578e-02, 24.93864,50.00000,20.00000,3.61621
574.78802,23.16000,-7.459430e-02, 24.93864,50.00000,20.00000,3.61528
575.08502,23.17000,-7.457235e-02, 24.93535,50.00000,20.00000,3.61436
575.38599,23.18000,-7.463225e-02, 24.92241,50.00000,20.00000,3.61344
575.68402,23.19000,-7.467158e-02, 24.92241,50.00000,20.00000,3.61252
575.98102,23.20000,-7.471086e-02, 24.91603,50.00000,20.00000,3.61161
576.28400,23.21000,-7.466885e-02, 24.90414,50.00000,20.00000,3.61068
576.58698,23.22000,-7.485148e-02, 24.90414,50.00000,20.00000,3.60975
576.88599,23.23000,-7.489094e-02, 24.89767,50.00000,20.00000,3.60883
577.18298,23.24000,-7.478725e-02, 24.88897,50.00000,20.00000,3.60792
577.48499,23.25000,-7.480645e-02, 24.88578,50.00000,20.00000,3.60700
577.78497,23.26000,-7.486642e-02, 24.87061,50.00000,20.00000,3.60608
578.08502,23.27000,-7.484461e-02, 24.86733,50.00000,20.00000,3.60516
578.38599,23.28000,-7.488421e-02, 24.85225,50.00000,20.00000,3.60423
578.68799,23.29000,-7.473975e-02, 24.84897,50.00000,20.00000,3.60331
578.98700,23.30000,-7.475874e-02, 24.83389,50.00000,20.00000,3.60239
579.28497,23.31000,-7.477767e-02, 24.83389,50.00000,20.00000,3.60148
579.58502,23.32000,-7.473531e-02, 24.82094,50.00000,20.00000,3.60056
579.88501,23.33000,-7.479532e-02, 24.81553,50.00000,20.00000,3.59965
580.18500,23.34000,-7.477341e-02, 24.80906,50.00000,20.00000,3.59873
580.48499,23.35000,-7.487442e-02, 24.80036,50.00000,20.00000,3.59781
580.78699,23.36000,-7.491413e-02, 24.80036,50.00000,20.00000,3.59689
581.08301,23.37000,-7.499447e-02, 24.78964,50.00000,20.00000,3.59599
581.38300,23.38000,-7.499306e-02, 24.78529,50.00000,20.00000,3.59507
581.68298,23.39000,-7.486858e-02, 24.78529,50.00000,20.00000,3.59416
581.98297,23.40000,-7.482610e-02, 24.77446,50.00000,20.00000,3.59324
582.28198,23.41000,-7.474248e-02, 24.77012,50.00000,20.00000,3.59233
582.58197,23.42000,-7.478204e-02, 24.76693,50.00000,20.00000,3.59141
582.88300,23.43000,-7.476008e-02, 24.75282,50.00000,20.00000,3.59050
583.18298,23.44000,-7.477912e-02, 24.75282,50.00000,20.00000,3.58958
583.47998,23.45000,-7.469525e-02, 24.74209,50.00000,20.00000,3.58868
583.78101,23.46000,-7.491981e-02, 24.73775,50.00000,20.00000,3.58776
584.08002,23.47000,-7.489771e-02, 24.73127,50.00000,20.00000,3.58685
584.38098,23.48000,-7.483460e-02, 24.72257,50.00000,20.00000,3.58594
584.68201,23.49000,-7.483315e-02, 24.72257,50.00000,20.00000,3.58502
584.98102,23.50000,-7.483156e-02, 24.71069,50.00000,20.00000,3.58411
585.28101,23.51000,-7.474773e-02, 24.71504,50.00000,20.00000,3.58320
585.58002,23.52000,-7.486958e-02, 24.71832,50.00000,20.00000,3.58229
585.87903,23.53000,-7.460037e-02, 24.70750,50.00000,20.00000,3.58138
586.17798,23.54000,-7.463988e-02, 24.70315,50.00000,20.00000,3.58048
586.47900,23.55000,-7.472071e-02, 24.70315,50.00000,20.00000,3.57956
586.77802,23.56000,-7.471905e-02, 24.69339,50.00000,20.00000,3.57865
587.07703,23.57000,-7.459375e-02, 24.68914,50.00000,20.00000,3.57775
587.37903,23.58000,-7.467468e-02, 24.68585,50.00000,20.00000,3.57683
587.67603,23.59000,-7.467286e-02, 24.67078,50.00000,20.00000,3.57593
587.97900,23.60000,-7.469203e-02, 24.67078,50.00000,20.00000,3.57501
588.27802,23.61000,-7.469033e-02, 24.65783,50.00000,20.00000,3.57411
588.57397,23.62000,-7.450274e-02, 24.65242,50.00000,20.00000,3.57321
588.87500,23.63000,-7.470748e-02, 24.64479,50.00000,20.00000,3.57230
589.17297,23.64000,-7.470570e-02, 24.63512,50.00000,20.00000,3.57140
589.47302,23.65000,-7.476598e-02, 24.63184,50.00000,20.00000,3.57049
589.77197,23.66000,-7.466099e-02, 24.61889,50.00000,20.00000,3.56959
590.07300,23.67000,-7.463871e-02, 24.61889,50.00000,20.00000,3.56868
590.37299,23.68000,-7.476099e-02, 24.60700,50.00000,20.00000,3.56777
590.67200,23.69000,-7.498661e-02, 24.60159,50.00000,20.00000,3.56687
590.96997,23.70000,-7.484014e-02, 24.59512,50.00000,20.00000,3.56597
591.27002,23.71000,-7.512798e-02, 24.58652,50.00000,20.00000,3.56506
591.57001,23.72000,-7.541596e-02, 24.58323,50.00000,20.00000,3.56416
591.86700,23.73000,-7.553837e-02, 24.57135,50.00000,20.00000,3.56326
592.16699,23.74000,-7.561963e-02, 24.57135,50.00000,20.00000,3.56236
592.46698,23.75000,-7.576303e-02, 24.56816,50.00000,20.00000,3.56145
592.76501,23.76000,-7.582355e-02, 24.56922,50.00000,20.00000,3.56056
593.06500,23.77000,-7.602920e-02, 24.56922,50.00000,20.00000,3.55965
593.36499,23.78000,-7.617279e-02, 24.56922,50.00000,20.00000,3.55875
593.66400,23.79000,-7.633711e-02, 24.55946,50.00000,20.00000,3.55785
593.96399,23.80000,-7.625285e-02, 24.55627,50.00000,20.00000,3.55695
594.26099,23.81000,-7.618908e-02, 24.55627,50.00000,20.00000,3.55605
594.56201,23.82000,-7.604258e-02, 24.54970,50.00000,20.00000,3.55515
594.86102,23.83000,-7.620701e-02, 24.54110,50.00000,20.00000,3.55425
595.16199,23.84000,-7.626790e-02, 24.53791,50.00000,20.00000,3.55334
595.46002,23.85000,-7.637013e-02, 24.52381,50.00000,20.00000,3.55245
595.76001,23.86000,-7.655557e-02, 24.52381,50.00000,20.00000,3.55155
596.05701,23.87000,-7.663708e-02, 24.51627,50.00000,20.00000,3.55066
596.35797,23.88000,-7.673965e-02, 24.50651,50.00000,20.00000,3.54975
596.65698,23.89000,-7.669673e-02, 24.50651,50.00000,20.00000,3.54886
596.95398,23.90000,-7.665364e-02, 24.49462,50.00000,20.00000,3.54797
597.25702,23.91000,-7.652778e-02, 24.48921,50.00000,20.00000,3.54706
597.55603,23.92000,-7.683818e-02, 24.48061,50.00000,20.00000,3.54616
597.85498,23.93000,-7.681600e-02, 24.46873,50.00000,20.00000,3.54527
598.15198,23.94000,-7.683527e-02, 24.46554,50.00000,20.00000,3.54438
598.45099,23.95000,-7.714596e-02, 24.45143,50.00000,20.00000,3.54348
598.75000,23.96000,-7.710301e-02, 24.45143,50.00000,20.00000,3.54259
599.04797,23.97000,-7.720568e-02, 24.43954,50.00000,20.00000,3.54169
599.34802,23.98000,-7.737099e-02, 24.43413,50.00000,20.00000,3.54080
599.64600,23.99000,-7.747377e-02, 24.42660,50.00000,20.00000,3.53991
599.94598,24.00000,-7.757673e-02, 24.41684,50.00000,20.00000,3.53901
600.24402,24.01000,-7.761709e-02, 24.41684,50.00000,20.00000,3.53812
600.54401,24.02000,-7.765759e-02, 24.41684,50.00000,20.00000,3.53722
600.84100,24.03000,-7.771875e-02, 24.41471,50.00000,20.00000,3.53634
601.14001,24.04000,-7.773837e-02, 24.41471,50.00000,20.00000,3.53545
601.43903,24.05000,-7.788314e-02, 24.41142,50.00000,20.00000,3.53455
601.73798,24.06000,-7.804883e-02, 24.39954,50.00000,20.00000,3.53366
602.03699,24.07000,-7.815200e-02, 24.39954,50.00000,20.00000,3.53277
602.33398,24.08000,-7.838032e-02, 24.39635,50.00000,20.00000,3.53188
602.63202,24.09000,-7.854619e-02, 24.38340,50.00000,20.00000,3.53100
602.93201,24.10000,-7.869137e-02, 24.38340,50.00000,20.00000,3.53010
603.22900,24.11000,-7.869020e-02, 24.37152,50.00000,20.00000,3.52922
603.53101,24.12000,-7.866846e-02, 24.36611,50.00000,20.00000,3.52832
603.82703,24.13000,-7.881350e-02, 24.35857,50.00000,20.00000,3.52744
604.12598,24.14000,-7.862432e-02, 24.34881,50.00000,20.00000,3.52655
604.42499,24.15000,-7.866506e-02, 24.34881,50.00000,20.00000,3.52566
604.72101,24.16000,-7.906118e-02, 24.33905,50.00000,20.00000,3.52478
605.02197,24.17000,-7.893480e-02, 24.33480,50.00000,20.00000,3.52389
605.32001,24.18000,-7.901741e-02, 24.33480,50.00000,20.00000,3.52300
605.61700,24.19000,-7.918372e-02, 24.32397,50.00000,20.00000,3.52212
605.91498,24.20000,-7.928735e-02, 24.31963,50.00000,20.00000,3.52123
606.21503,24.21000,-7.953777e-02, 24.31644,50.00000,20.00000,3.52034
606.51202,24.22000,-7.980905e-02, 24.30880,50.00000,20.00000,3.51946
606.81403,24.23000,-7.989222e-02, 24.31528,50.00000,20.00000,3.51857
607.10999,24.24000,-8.007980e-02, 24.30455,50.00000,20.00000,3.51769
607.40698,24.25000,-8.020466e-02, 24.30020,50.00000,20.00000,3.51681
607.70697,24.26000,-8.041365e-02, 24.29692,50.00000,20.00000,3.51592
608.00598,24.27000,-8.043391e-02, 24.28610,50.00000,20.00000,3.51504
608.30402,24.28000,-8.049606e-02, 24.28610,50.00000,20.00000,3.51415
608.60199,24.29000,-8.055823e-02, 24.28610,50.00000,20.00000,3.51327
608.90002,24.30000,-8.068340e-02, 24.27537,50.00000,20.00000,3.51239
609.19702,24.31000,-8.093452e-02, 24.27102,50.00000,20.00000,3.51151
609.49597,24.32000,-8.114390e-02, 24.27102,50.00000,20.00000,3.51063
609.79498,24.33000,-8.135338e-02, 24.25914,50.00000,20.00000,3.50974
610.09302,24.34000,-8.152087e-02, 24.25372,50.00000,20.00000,3.50886
610.38898,24.35000,-8.158321e-02, 24.24406,50.00000,20.00000,3.50799
610.68903,24.36000,-8.179301e-02, 24.23218,50.00000,20.00000,3.50710
610.98602,24.37000,-8.206577e-02, 24.23218,50.00000,20.00000,3.50623
611.28400,24.38000,-8.223358e-02, 24.22560,50.00000,20.00000,3.50535
611.58197,24.39000,-8.238042e-02, 24.21700,50.00000,20.00000,3.50447
611.88000,24.40000,-8.246421e-02, 24.21700,50.00000,20.00000,3.50359
612.17700,24.41000,-8.286367e-02, 24.21053,50.00000,20.00000,3.50272
612.47601,24.42000,-8.307399e-02, 24.20193,50.00000,20.00000,3.50183
612.77399,24.43000,-8.317905e-02, 24.20193,50.00000,20.00000,3.50096
613.06897,24.44000,-8.338926e-02, 24.19430,50.00000,20.00000,3.50009
613.36902,24.45000,-8.355779e-02, 24.18357,50.00000,20.00000,3.49920
613.66699,24.46000,-8.383162e-02, 24.18029,50.00000,20.00000,3.49833
613.96399,24.47000,-8.404227e-02, 24.16627,50.00000,20.00000,3.49745
614.26202,24.48000,-8.416876e-02, 24.16627,50.00000,20.00000,3.49658
614.56097,24.49000,-8.433754e-02, 24.15439,50.00000,20.00000,3.49570
614.85699,24.50000,-8.454839e-02, 24.14898,50.00000,20.00000,3.49483
615.15601,24.51000,-8.480175e-02, 24.14569,50.00000,20.00000,3.49395
615.45203,24.52000,-8.494949e-02, 24.13168,50.00000,20.00000,3.49308
615.75000,24.53000,-8.503410e-02, 24.13168,50.00000,20.00000,3.49221
616.04797,24.54000,-8.530879e-02, 24.12839,50.00000,20.00000,3.49133
616.34601,24.55000,-8.545689e-02, 24.11767,50.00000,20.00000,3.49046
616.64398,24.56000,-8.590082e-02, 24.11767,50.00000,20.00000,3.48958
616.93903,24.57000,-8.609117e-02, 24.11767,50.00000,20.00000,3.48872
617.23901,24.58000,-8.626083e-02, 24.10685,50.00000,20.00000,3.48784
617.53802,24.59000,-8.634593e-02, 24.10250,50.00000,20.00000,3.48696
617.83301,24.60000,-8.676914e-02, 24.10897,50.00000,20.00000,3.48610
618.13098,24.61000,-8.702354e-02, 24.10472,50.00000,20.00000,3.48523
618.42798,24.62000,-8.732031e-02, 24.10047,50.00000,20.00000,3.48436
618.72601,24.63000,-8.738450e-02, 24.09718,50.00000,20.00000,3.48349
619.02301,24.64000,-8.763915e-02, 24.08317,50.00000,20.00000,3.48262
619.32001,24.65000,-8.785158e-02, 24.08317,50.00000,20.00000,3.48175
619.61798,24.66000,-8.806418e-02, 24.07670,50.00000,20.00000,3.48088
619.91699,24.67000,-8.834050e-02, 24.06800,50.00000,20.00000,3.48000
620.21301,24.68000,-8.870150e-02, 24.06800,50.00000,20.00000,3.47914
620.51001,24.69000,-8.897796e-02, 24.06153,50.00000,20.00000,3.47827
620.80798,24.70000,-8.919102e-02, 24.05293,50.00000,20.00000,3.47740
621.10602,24.71000,-8.938298e-02, 24.05293,50.00000,20.00000,3.47653
621.40198,24.72000,-8.965972e-02, 24.04645,50.00000,20.00000,3.47567
621.70099,24.73000,-8.987317e-02, 24.03998,50.00000,20.00000,3.47480
621.99902,24.74000,-9.017153e-02, 24.03998,50.00000,20.00000,3.47393
622.29498,24.75000,-9.046988e-02, 24.03669,50.00000,20.00000,3.47307
622.59497,24.76000,-9.059881e-02, 24.02481,50.00000,20.00000,3.47219
622.88898,24.77000,-9.070611e-02, 24.02481,50.00000,20.00000,3.47134
623.18799,24.78000,-9.083508e-02, 24.02152,50.00000,20.00000,3.47047
623.48798,24.79000,-9.100667e-02, 24.01186,50.00000,20.00000,3.46959
623.78198,24.80000,-9.132667e-02, 24.01186,50.00000,20.00000,3.46874
624.08099,24.81000,-9.164720e-02, 24.01186,50.00000,20.00000,3.46787
624.37903,24.82000,-9.184022e-02, 24.00538,50.00000,20.00000,3.46700
624.67700,24.83000,-9.194824e-02, 23.99669,50.00000,20.00000,3.46613
624.97498,24.84000,-9.209887e-02, 23.99988,50.00000,20.00000,3.46527
625.27002,24.85000,-9.227061e-02, 23.99775,50.00000,20.00000,3.46441
625.56897,24.86000,-9.231502e-02, 23.99234,50.00000,20.00000,3.46354
625.86902,24.87000,-9.231695e-02, 23.98915,50.00000,20.00000,3.46267
626.16400,24.88000,-9.236107e-02, 23.97726,50.00000,20.00000,3.46182
626.46301,24.89000,-9.221381e-02, 23.97726,50.00000,20.00000,3.46095
626.75800,24.90000,-9.210877e-02, 23.97726,50.00000,20.00000,3.46009
627.05701,24.91000,-9.198267e-02, 23.96973,50.00000,20.00000,3.45923
627.35199,24.92000,-9.177091e-02, 23.96103,50.00000,20.00000,3.45837
627.65100,24.93000,-9.160200e-02, 23.96103,50.00000,20.00000,3.45751
627.94897,24.94000,-9.147558e-02, 23.94915,50.00000,20.00000,3.45664
628.24402,24.95000,-9.098619e-02, 23.94373,50.00000,20.00000,3.45579
628.54401,24.96000,-9.081701e-02, 23.94055,50.00000,20.00000,3.45492
628.84302,24.97000,-9.077572e-02, 23.92760,50.00000,20.00000,3.45406
629.14099,24.98000,-9.047814e-02, 23.92760,50.00000,20.00000,3.45319
629.43799,24.99000,-9.020168e-02, 23.92431,50.00000,20.00000,3.45233
629.73401,25.00000,-8.988229e-02, 23.91243,50.00000,20.00000,3.45148
630.03198,25.01000,-8.949877e-02, 23.91243,50.00000,20.00000,3.45062
630.32703,25.02000,-8.902936e-02, 23.91243,50.00000,20.00000,3.44977
630.62598,25.03000,-8.883789e-02, 23.90595,50.00000,20.00000,3.44890
630.92499,25.04000,-8.845389e-02, 23.90701,50.00000,20.00000,3.44804
631.22198,25.05000,-8.809092e-02, 23.91030,50.00000,20.00000,3.44718
631.51801,25.06000,-8.770631e-02, 23.89948,50.00000,20.00000,3.44633
631.81799,25.07000,-8.736458e-02, 23.89513,50.00000,20.00000,3.44546
632.11499,25.08000,-8.687263e-02, 23.89194,50.00000,20.00000,3.44461
632.41302,25.09000,-8.638051e-02, 23.87899,50.00000,20.00000,3.44375
632.71100,25.10000,-8.603803e-02, 23.87899,50.00000,20.00000,3.44289
633.00897,25.11000,-8.578104e-02, 23.87242,50.00000,20.00000,3.44203
633.30902,25.12000,-8.563118e-02, 23.86488,50.00000,20.00000,3.44117
633.60699,25.13000,-8.520252e-02, 23.86488,50.00000,20.00000,3.44031
633.90100,25.14000,-8.473048e-02, 23.85841,50.00000,20.00000,3.43946
634.20001,25.15000,-8.453727e-02, 23.84981,50.00000,20.00000,3.43860
634.50098,25.16000,-8.393664e-02, 23.84981,50.00000,20.00000,3.43774
634.79401,25.17000,-8.350675e-02, 23.84334,50.00000,20.00000,3.43690
635.09198,25.18000,-8.292679e-02, 23.83464,50.00000,20.00000,3.43604
635.39099,25.19000,-8.256122e-02, 23.83464,50.00000,20.00000,3.43518
635.68903,25.20000,-8.210954e-02, 23.83145,50.00000,20.00000,3.43432
635.98401,25.21000,-8.174329e-02, 23.81956,50.00000,20.00000,3.43348
636.28302,25.22000,-8.135566e-02, 23.81956,50.00000,20.00000,3.43262
636.58197,25.23000,-8.098931e-02, 23.81309,50.00000,20.00000,3.43176
636.88000,25.24000,-8.073014e-02, 23.80439,50.00000,20.00000,3.43091
637.17700,25.25000,-8.051376e-02, 23.80758,50.00000,20.00000,3.43006
637.47601,25.26000,-8.016840e-02, 23.81087,50.00000,20.00000,3.42920
637.77301,25.27000,-7.971521e-02, 23.80227,50.00000,20.00000,3.42835
638.07001,25.28000,-7.939085e-02, 23.80227,50.00000,20.00000,3.42750
638.37000,25.29000,-7.906651e-02, 23.79463,50.00000,20.00000,3.42664
638.66400,25.30000,-7.861249e-02, 23.78603,50.00000,20.00000,3.42580
638.96399,25.31000,-7.826627e-02, 23.78603,50.00000,20.00000,3.42494
639.25897,25.32000,-7.807025e-02, 23.77956,50.00000,20.00000,3.42410
639.56000,25.33000,-7.770223e-02, 23.77202,50.00000,20.00000,3.42323
639.85400,25.34000,-7.757052e-02, 23.77202,50.00000,20.00000,3.42239
640.15198,25.35000,-7.722353e-02, 23.76874,50.00000,20.00000,3.42154
640.45300,25.36000,-7.700587e-02, 23.75579,50.00000,20.00000,3.42068
640.74799,25.37000,-7.661525e-02, 23.75579,50.00000,20.00000,3.41984
641.04498,25.38000,-7.659112e-02, 23.74825,50.00000,20.00000,3.41899
641.34399,25.39000,-7.635143e-02, 23.73955,50.00000,20.00000,3.41814
641.64099,25.40000,-7.613305e-02, 23.73955,50.00000,20.00000,3.41729
641.94000,25.41000,-7.584995e-02, 23.73637,50.00000,20.00000,3.41644
642.23901,25.42000,-7.535086e-02, 23.72661,50.00000,20.00000,3.41559
642.53601,25.43000,-7.530477e-02, 23.72661,50.00000,20.00000,3.41474
642.83197,25.44000,-7.486988e-02, 23.73637,50.00000,20.00000,3.41390
643.13300,25.45000,-7.460788e-02, 23.73637,50.00000,20.00000,3.41304
643.42999,25.46000,-7.445353e-02, 23.72554,50.00000,20.00000,3.41219
643.72900,25.47000,-7.440727e-02, 23.72129,50.00000,20.00000,3.41134
644.02600,25.48000,-7.423116e-02, 23.71801,50.00000,20.00000,3.41050
644.32397,25.49000,-7.411989e-02, 23.70612,50.00000,20.00000,3.40965
644.62000,25.50000,-7.387867e-02, 23.70612,50.00000,20.00000,3.40881
644.91998,25.51000,-7.361593e-02, 23.69965,50.00000,20.00000,3.40795
645.21899,25.52000,-7.341791e-02, 23.69105,50.00000,20.00000,3.40710
645.51501,25.53000,-7.343604e-02, 23.69105,50.00000,20.00000,3.40626
645.81500,25.54000,-7.325958e-02, 23.68776,50.00000,20.00000,3.40541
646.11200,25.55000,-7.308283e-02, 23.67587,50.00000,20.00000,3.40457
646.40997,25.56000,-7.271112e-02, 23.67587,50.00000,20.00000,3.40372
646.71198,25.57000,-7.257778e-02, 23.67269,50.00000,20.00000,3.40286
647.00702,25.58000,-7.242227e-02, 23.66080,50.00000,20.00000,3.40203
647.30402,25.59000,-7.187664e-02, 23.66080,50.00000,20.00000,3.40119
647.60498,25.60000,-7.130928e-02, 23.66080,50.00000,20.00000,3.40033
647.90198,25.61000,-7.097995e-02, 23.65423,50.00000,20.00000,3.39949
648.19897,25.62000,-7.069384e-02, 23.64669,50.00000,20.00000,3.39865
648.49701,25.63000,-7.016897e-02, 23.64669,50.00000,20.00000,3.39781
648.79602,25.64000,-6.962219e-02, 23.64669,50.00000,20.00000,3.39696
649.09601,25.65000,-6.918372e-02, 23.63587,50.00000,20.00000,3.39611
649.39502,25.66000,-6.872327e-02, 23.63162,50.00000,20.00000,3.39526
649.69202,25.67000,-6.832762e-02, 23.63162,50.00000,20.00000,3.39442
649.99200,25.68000,-6.760607e-02, 23.62514,50.00000,20.00000,3.39358
650.28900,25.69000,-6.712301e-02, 23.61645,50.00000,20.00000,3.39274
650.58801,25.70000,-6.648768e-02, 23.61645,50.00000,20.00000,3.39189
650.88599,25.71000,-6.561283e-02, 23.61645,50.00000,20.00000,3.39105
651.18500,25.72000,-6.521600e-02, 23.60678,50.00000,20.00000,3.39020
651.48199,25.73000,-6.473185e-02, 23.60244,50.00000,20.00000,3.38937
651.78003,25.74000,-6.420400e-02, 23.60244,50.00000,20.00000,3.38853
652.07898,25.75000,-6.341478e-02, 23.59596,50.00000,20.00000,3.38768
652.37701,25.76000,-6.260336e-02, 23.58842,50.00000,20.00000,3.38684
652.67700,25.77000,-6.200935e-02, 23.58842,50.00000,20.00000,3.38600
652.97601,25.78000,-6.137144e-02, 23.58185,50.00000,20.00000,3.38515
653.27698,25.79000,-6.075509e-02, 23.57751,50.00000,20.00000,3.38430
653.57703,25.80000,-6.009480e-02, 23.57751,50.00000,20.00000,3.38346
653.87402,25.81000,-5.958659e-02, 23.57751,50.00000,20.00000,3.38262
654.17401,25.82000,-5.875126e-02, 23.57751,50.00000,20.00000,3.38178
654.47198,25.83000,-5.793723e-02, 23.56784,50.00000,20.00000,3.38094
654.77002,25.84000,-5.744995e-02, 23.56456,50.00000,20.00000,3.38010
655.06897,25.85000,-5.678793e-02, 23.56784,50.00000,20.00000,3.37926
655.36902,25.86000,-5.647479e-02, 23.57103,50.00000,20.00000,3.37842
655.66699,25.87000,-5.592128e-02, 23.56349,50.00000,20.00000,3.37758
655.96600,25.88000,-5.519289e-02, 23.56349,50.00000,20.00000,3.37674
656.26501,25.89000,-5.457331e-02, 23.56349,50.00000,20.00000,3.37590
656.56403,25.90000,-5.380052e-02, 23.55373,50.00000,20.00000,3.37506
656.86298,25.91000,-5.324583e-02, 23.54939,50.00000,20.00000,3.37422
657.16302,25.92000,-5.288760e-02, 23.54939,50.00000,20.00000,3.37338
657.46198,25.93000,-5.235426e-02, 23.53750,50.00000,20.00000,3.37254
657.76202,25.94000,-5.171136e-02, 23.53219,50.00000,20.00000,3.37170
658.06000,25.95000,-5.093683e-02, 23.52890,50.00000,20.00000,3.37086
658.35901,25.96000,-5.042447e-02, 23.51489,50.00000,20.00000,3.37002
658.66101,25.97000,-5.015268e-02, 23.51489,50.00000,20.00000,3.36918
658.95898,25.98000,-4.996812e-02, 23.51160,50.00000,20.00000,3.36834
659.25800,25.99000,-4.938945e-02, 23.49865,50.00000,20.00000,3.36751
659.55798,26.00000,-4.887622e-02, 23.49865,50.00000,20.00000,3.36667
659.85797,26.01000,-4.845034e-02, 23.49865,50.00000,20.00000,3.36583
660.15802,26.02000,-4.800234e-02, 23.49218,50.00000,20.00000,3.36499
660.45697,26.03000,-4.757598e-02, 23.48464,50.00000,20.00000,3.36415
660.75403,26.04000,-4.725893e-02, 23.48464,50.00000,20.00000,3.36332
661.05499,26.05000,-4.681033e-02, 23.48464,50.00000,20.00000,3.36248
661.35400,26.06000,-4.655879e-02, 23.47817,50.00000,20.00000,3.36165
661.65503,26.07000,-4.624140e-02, 23.47054,50.00000,20.00000,3.36080
661.95300,26.08000,-4.579207e-02, 23.47054,50.00000,20.00000,3.35997
662.25403,26.09000,-4.540848e-02, 23.46406,50.00000,20.00000,3.35913
662.55298,26.10000,-4.498071e-02, 23.45875,50.00000,20.00000,3.35830
662.85303,26.11000,-4.450885e-02, 23.46841,50.00000,20.00000,3.35746
663.15002,26.12000,-4.412449e-02, 23.46194,50.00000,20.00000,3.35663
663.45099,26.13000,-4.365221e-02, 23.45430,50.00000,20.00000,3.35579
663.75098,26.14000,-4.324557e-02, 23.45430,50.00000,20.00000,3.35496
664.04999,26.15000,-4.277276e-02, 23.45430,50.00000,20.00000,3.35412
664.34698,26.16000,-4.234360e-02, 23.44783,50.00000,20.00000,3.35330
664.65002,26.17000,-4.191445e-02, 23.43923,50.00000,20.00000,3.35245
664.94800,26.18000,-4.146290e-02, 23.43923,50.00000,20.00000,3.35162
665.24902,26.19000,-4.107723e-02, 23.43923,50.00000,20.00000,3.35079
665.54797,26.20000,-4.093338e-02, 23.42840,50.00000,20.00000,3.34995
665.84900,26.21000,-4.048134e-02, 23.42406,50.00000,20.00000,3.34912
666.14801,26.22000,-3.980883e-02, 23.42406,50.00000,20.00000,3.34829
